id,name,salary_from,salary_to,currency,role,city,fmt,experience,employer,date,key_skills,grade
120428106,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,гибрид,от 1 года до 3 лет,Сравни,2025-10-20,"['SQL', 'Python', 'A/B тесты', 'Продуктовые метрики', 'Power BI']",junior+/middle
126816920,Бизнес-аналитик,135000.0,250000.0,RUR,Бизнес-аналитик,Москва,не указано,от 3 до 6 лет,SkillStaff,2025-10-22,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",middle+/senior
126627333,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 3 до 6 лет,Интерфакс,2025-10-16,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",middle+/senior
126774978,Аналитик,150000.0,225000.0,RUR,Продуктовый аналитик,Санкт-Петербург,гибрид,от 1 года до 3 лет,Леон,2025-10-21,"['AppsFlyer', 'SQL', 'Python', 'Google Analytics', 'Clickhouse']",junior+/middle
126044510,Системный аналитик,130000.0,250000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,Utop!a,2025-10-02,"['Системный анализ', 'SQL', 'UML', 'BPMN', 'Agile', 'Scrum', 'Бизнес-анализ']",middle+/senior
126548952,Риск-аналитик,110000.0,390000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,Точка Банк,2025-10-15,"['Инвестиционные риски', 'SQL', 'Python', 'Визуализация данных']",middle+/senior
126460112,Аналитик,40000.0,60000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,нет опыта,Topface Media,2025-10-13,"['Python', 'SQL', 'Работа с базами данных', 'Анализ данных', 'Базы данных', 'Сбор и анализ информации']",стажёр/junior
126270919,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 3 до 6 лет,Национальная Страховая Информационная Система,2025-10-07,"['UML', 'REST API', 'SQL', 'ERD', 'HTTP']",middle+/senior
126759375,Разработчик БД,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,от 1 года до 3 лет,Ак Барс Цифровые Технологии,2025-10-21,"['PostgreSQL', 'ETL', 'MS SQL']",junior+/middle
126779550,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 1 года до 3 лет,Лига Цифровой Экономики,2025-10-21,"['SQL', 'SOAP', 'BPMN', 'JSON', 'XML', 'REST API']",junior+/middle
125902608,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 1 года до 3 лет,Р-Вижн,2025-09-29,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",junior+/middle
126497011,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,ГК ПРОМО,2025-10-14,"['SQL', 'UML', 'BPMN', 'SOAP', 'REST', 'Системный анализ']",middle+/senior
126745509,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 3 до 6 лет,Novabev Group,2025-10-20,"['BPMN', 'MS Visio', 'UML', 'Atlassian Jira', 'Atlassian Confluence']",middle+/senior
126767426,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Санкт-Петербург,гибрид,от 3 до 6 лет,Nexign (АО Нэксайн),2025-10-21,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
126560385,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,более 6 лет,Текора,2025-10-15,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",senior+
126750951,fp&a lead,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,от 3 до 6 лет,TokenSpot,2025-10-20,"['Power BI', 'Финансовый анализ']",middle+/senior
125659166,Аналитик,80000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Санкт-Петербург,не указано,нет опыта,Clickavia,2025-09-23,"['Python', 'SQL']",стажёр/junior
126076729,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,БАЗИС,2025-10-02,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
126029619,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 3 до 6 лет,Синимекс,2025-10-01,"['Apache Airflow', 'Python', 'Clickhouse', 'Greenplum', 'SQL', 'Apache Hive', 'Apache Spark']",middle+/senior
126362444,Менеджер,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,не указано,от 1 года до 3 лет,Купер,2025-10-09,"['SQL', 'Python', 'A/B тесты', 'Продуктовые метрики', 'Power BI']",junior+/middle
126552194,Аналитик,400000.0,450000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,Диджитал Лайн,2025-10-21,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",middle+/senior
126533914,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,гибрид,от 1 года до 3 лет,Купер,2025-10-14,"['SQL', 'Python', 'A/B тесты', 'Продуктовые метрики', 'Power BI']",junior+/middle
126818304,Аналитик,110000.0,200000.0,RUR,Аналитик,Новосибирск,не указано,от 1 года до 3 лет,МегаФон,2025-10-22,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",junior+/middle
126712739,Фуллстек аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Санкт-Петербург,гибрид,от 3 до 6 лет,i-Digital,2025-10-20,"['BPML', 'User Story', 'API']",middle+/senior
126583679,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 3 до 6 лет,МегаФон,2025-10-15,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",middle+/senior
126610094,Аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 3 до 6 лет,АФЛТ-Системс,2025-10-16,"['Работа с большим объемом информации', 'SAP BW', 'SAP BI', 'Аналитическое мышление']",middle+/senior
125652015,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 1 года до 3 лет,Voximplant,2025-09-23,"['Бизнес-анализ', 'Системный анализ', 'SQL', 'UML', 'BPMN']",junior+/middle
126548854,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 3 до 6 лет,Ртк-Элемент,2025-10-15,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",middle+/senior
126746225,Менеджер,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 1 года до 3 лет,Самокат (ООО Умный ритейл),2025-10-20,"['Организаторские навыки', 'Оптимизация бизнес-процессов', 'Анализ бизнес-процессов', 'Управление бизнес процессами', 'MS Excel']",junior+/middle
126553683,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 1 года до 3 лет,Туту,2025-10-21,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",junior+/middle
126792561,ML-разработчик,380000.0,400000.0,RUR,Дата-сайентист,Москва,не указано,от 1 года до 3 лет,Бриф,2025-10-21,"['C#', 'ИИ', 'MLflow', 'API']",junior+/middle
126768584,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 3 до 6 лет,BetBoom,2025-10-21,"['Анализ данных', 'Оптимизация бизнес-процессов', 'Написание процедур', 'Деловая коммуникация', 'Реинжиниринг бизнес-процессов', 'Постановка задач разработчикам', 'MS PowerPoint', 'Моделирование бизнес процессов', 'Разработка регламентов', 'Управление бизнес процессами', 'Проектный менеджмент']",middle+/senior
126791452,Инженер данных,220000.0,120000.0,RUR,Дата-сайентист,Санкт-Петербург,не указано,от 1 года до 3 лет,Quadcode,2025-10-21,"['AI', 'prompt-engineering', 'Design', 'Python', 'LLM', 'RAG', 'Development']",junior+/middle
